image,true_label,pred_label,confidence,correct
normal_00222.png,NORMAL,NORMAL,0.9964,True
normal_00224.png,NORMAL,NORMAL,0.9999,True
normal_00227.png,NORMAL,NORMAL,1.0,True
normal_00233.png,NORMAL,NORMAL,1.0,True
normal_00237.png,NORMAL,NORMAL,1.0,True
normal_00238.png,NORMAL,NORMAL,1.0,True
normal_00239.png,NORMAL,NORMAL,1.0,True
normal_00246.png,NORMAL,NORMAL,1.0,True
normal_00247.png,NORMAL,NORMAL,0.9999,True
normal_00248.png,NORMAL,NORMAL,1.0,True
normal_00252.png,NORMAL,NORMAL,1.0,True
normal_00257.png,NORMAL,NORMAL,0.9998,True
normal_00260.png,NORMAL,NORMAL,1.0,True
normal_00265.png,NORMAL,NORMAL,1.0,True
normal_00267.png,NORMAL,NORMAL,1.0,True
normal_00270.png,NORMAL,NORMAL,0.9991,True
normal_00273.png,NORMAL,NORMAL,1.0,True
normal_00275.png,NORMAL,NORMAL,1.0,True
normal_00276.png,NORMAL,NORMAL,1.0,True
normal_00277.png,NORMAL,NORMAL,1.0,True
normal_00278.png,NORMAL,NORMAL,1.0,True
normal_00280.png,NORMAL,NORMAL,0.9999,True
normal_00281.png,NORMAL,NORMAL,1.0,True
normal_00283.png,NORMAL,NORMAL,0.9999,True
normal_00285.png,NORMAL,NORMAL,1.0,True
normal_00287.png,NORMAL,NORMAL,1.0,True
normal_00290.png,NORMAL,NORMAL,1.0,True
normal_00295.png,NORMAL,NORMAL,1.0,True
normal_00297.png,NORMAL,NORMAL,0.9944,True
normal_00298.png,NORMAL,NORMAL,1.0,True
normal_00302.png,NORMAL,NORMAL,1.0,True
normal_00305.png,NORMAL,NORMAL,0.9999,True
normal_00306.png,NORMAL,NORMAL,1.0,True
normal_00311.png,NORMAL,NORMAL,1.0,True
normal_00315.png,NORMAL,NORMAL,1.0,True
normal_00321.png,NORMAL,NORMAL,1.0,True
normal_00323.png,NORMAL,NORMAL,1.0,True
normal_00326.png,NORMAL,NORMAL,1.0,True
normal_00329.png,NORMAL,NORMAL,1.0,True
normal_00332.png,NORMAL,NORMAL,1.0,True
normal_00333.png,NORMAL,NORMAL,0.9998,True
normal_00336.png,NORMAL,NORMAL,1.0,True
normal_00338.png,NORMAL,NORMAL,1.0,True
normal_00343.png,NORMAL,NORMAL,1.0,True
normal_00345.png,NORMAL,NORMAL,1.0,True
normal_00346.png,NORMAL,NORMAL,1.0,True
normal_00349.png,NORMAL,NORMAL,1.0,True
normal_00350.png,NORMAL,NORMAL,1.0,True
normal_00355.png,NORMAL,NORMAL,1.0,True
normal_00357.png,NORMAL,NORMAL,1.0,True
normal_00361.png,NORMAL,NORMAL,1.0,True
normal_00364.png,NORMAL,NORMAL,1.0,True
normal_00365.png,NORMAL,NORMAL,1.0,True
normal_00368.png,NORMAL,NORMAL,1.0,True
normal_00369.png,NORMAL,NORMAL,0.9897,True
normal_00370.png,NORMAL,NORMAL,1.0,True
normal_00371.png,NORMAL,NORMAL,1.0,True
normal_00372.png,NORMAL,NORMAL,1.0,True
normal_00375.png,NORMAL,NORMAL,1.0,True
normal_00376.png,NORMAL,NORMAL,1.0,True
normal_00380.png,NORMAL,NORMAL,1.0,True
normal_00381.png,NORMAL,NORMAL,1.0,True
normal_00382.png,NORMAL,NORMAL,1.0,True
normal_00384.png,NORMAL,NORMAL,1.0,True
normal_00386.png,NORMAL,NORMAL,0.9975,True
normal_00387.png,NORMAL,NORMAL,1.0,True
normal_00390.png,NORMAL,NORMAL,0.9999,True
normal_00391.png,NORMAL,NORMAL,1.0,True
normal_00393.png,NORMAL,NORMAL,0.9999,True
normal_00396.png,NORMAL,NORMAL,0.9998,True
normal_00397.png,NORMAL,NORMAL,1.0,True
normal_00398.png,NORMAL,NORMAL,1.0,True
normal_00399.png,NORMAL,NORMAL,1.0,True
normal_00401.png,NORMAL,NORMAL,1.0,True
normal_00403.png,NORMAL,NORMAL,1.0,True
normal_00412.png,NORMAL,NORMAL,1.0,True
normal_00415.png,NORMAL,NORMAL,1.0,True
normal_00418.png,NORMAL,NORMAL,1.0,True
normal_00420.png,NORMAL,NORMAL,1.0,True
normal_00424.png,NORMAL,NORMAL,1.0,True
normal_00426.png,NORMAL,NORMAL,1.0,True
normal_00427.png,NORMAL,NORMAL,1.0,True
normal_00428.png,NORMAL,NORMAL,1.0,True
normal_00429.png,NORMAL,NORMAL,1.0,True
normal_00432.png,NORMAL,NORMAL,1.0,True
normal_00435.png,NORMAL,NORMAL,1.0,True
normal_00439.png,NORMAL,NORMAL,1.0,True
normal_00440.png,NORMAL,NORMAL,0.9264,True
normal_00443.png,NORMAL,NORMAL,0.9983,True
normal_00444.png,NORMAL,NORMAL,1.0,True
normal_00446.png,NORMAL,NORMAL,1.0,True
normal_00455.png,NORMAL,NORMAL,1.0,True
normal_00459.png,NORMAL,NORMAL,1.0,True
normal_00462.png,NORMAL,NORMAL,1.0,True
normal_00464.png,NORMAL,NORMAL,1.0,True
normal_00465.png,NORMAL,NORMAL,1.0,True
normal_00471.png,NORMAL,NORMAL,1.0,True
normal_00475.png,NORMAL,NORMAL,1.0,True
normal_00478.png,NORMAL,NORMAL,1.0,True
normal_00480.png,NORMAL,NORMAL,1.0,True
normal_00481.png,NORMAL,NORMAL,1.0,True
normal_00483.png,NORMAL,NORMAL,0.9995,True
normal_00484.png,NORMAL,NORMAL,1.0,True
normal_00486.png,NORMAL,NORMAL,0.9998,True
normal_00490.png,NORMAL,NORMAL,1.0,True
normal_00492.png,NORMAL,NORMAL,1.0,True
normal_00495.png,NORMAL,NORMAL,0.9981,True
normal_00496.png,NORMAL,NORMAL,1.0,True
normal_00500.png,NORMAL,NORMAL,1.0,True
normal_00503.png,NORMAL,NORMAL,1.0,True
normal_00504.png,NORMAL,NORMAL,1.0,True
normal_00505.png,NORMAL,NORMAL,1.0,True
normal_00508.png,NORMAL,NORMAL,0.9995,True
normal_00509.png,NORMAL,NORMAL,1.0,True
normal_00510.png,NORMAL,NORMAL,1.0,True
normal_00511.png,NORMAL,NORMAL,1.0,True
normal_00513.png,NORMAL,NORMAL,0.9996,True
normal_00514.png,NORMAL,NORMAL,1.0,True
normal_00516.png,NORMAL,NORMAL,0.998,True
normal_00523.png,NORMAL,NORMAL,1.0,True
normal_00525.png,NORMAL,NORMAL,1.0,True
normal_00526.png,NORMAL,NORMAL,1.0,True
normal_00529.png,NORMAL,NORMAL,1.0,True
normal_00532.png,NORMAL,NORMAL,1.0,True
normal_00537.png,NORMAL,NORMAL,1.0,True
normal_00545.png,NORMAL,NORMAL,1.0,True
normal_00548.png,NORMAL,NORMAL,1.0,True
normal_00555.png,NORMAL,NORMAL,1.0,True
normal_00558.png,NORMAL,NORMAL,1.0,True
normal_00560.png,NORMAL,NORMAL,1.0,True
normal_00561.png,NORMAL,NORMAL,1.0,True
normal_00569.png,NORMAL,NORMAL,1.0,True
normal_00578.png,NORMAL,NORMAL,1.0,True
normal_00580.png,NORMAL,NORMAL,1.0,True
normal_00581.png,NORMAL,NORMAL,1.0,True
normal_00587.png,NORMAL,NORMAL,1.0,True
normal_00588.png,NORMAL,NORMAL,1.0,True
normal_00589.png,NORMAL,NORMAL,0.9999,True
normal_00592.png,NORMAL,NORMAL,1.0,True
normal_00596.png,NORMAL,NORMAL,1.0,True
normal_00600.png,NORMAL,NORMAL,1.0,True
normal_00604.png,NORMAL,NORMAL,1.0,True
normal_00605.png,NORMAL,NORMAL,1.0,True
normal_00606.png,NORMAL,NORMAL,1.0,True
normal_00607.png,NORMAL,NORMAL,1.0,True
normal_00614.png,NORMAL,NORMAL,1.0,True
normal_00615.png,NORMAL,NORMAL,1.0,True
normal_00617.png,NORMAL,NORMAL,1.0,True
normal_00619.png,NORMAL,NORMAL,1.0,True
normal_00623.png,NORMAL,NORMAL,1.0,True
normal_00626.png,NORMAL,NORMAL,1.0,True
normal_00628.png,NORMAL,NORMAL,1.0,True
normal_00629.png,NORMAL,NORMAL,1.0,True
normal_00632.png,NORMAL,NORMAL,1.0,True
normal_00633.png,NORMAL,NORMAL,1.0,True
normal_00634.png,NORMAL,NORMAL,1.0,True
normal_00641.png,NORMAL,NORMAL,1.0,True
normal_00642.png,NORMAL,NORMAL,1.0,True
normal_00644.png,NORMAL,NORMAL,1.0,True
normal_00646.png,NORMAL,NORMAL,1.0,True
normal_00648.png,NORMAL,NORMAL,1.0,True
normal_00649.png,NORMAL,NORMAL,1.0,True
normal_00651.png,NORMAL,NORMAL,1.0,True
normal_00652.png,NORMAL,NORMAL,1.0,True
normal_00654.png,NORMAL,NORMAL,1.0,True
normal_00656.png,NORMAL,NORMAL,1.0,True
normal_00659.png,NORMAL,NORMAL,1.0,True
normal_00660.png,NORMAL,NORMAL,1.0,True
normal_00667.png,NORMAL,NORMAL,1.0,True
normal_00671.png,NORMAL,NORMAL,1.0,True
normal_00672.png,NORMAL,NORMAL,1.0,True
normal_00673.png,NORMAL,NORMAL,1.0,True
normal_00679.png,NORMAL,NORMAL,1.0,True
normal_00681.png,NORMAL,NORMAL,1.0,True
normal_00687.png,NORMAL,NORMAL,1.0,True
normal_00689.png,NORMAL,NORMAL,1.0,True
normal_00691.png,NORMAL,NORMAL,1.0,True
normal_00693.png,NORMAL,NORMAL,1.0,True
normal_00694.png,NORMAL,NORMAL,1.0,True
normal_00695.png,NORMAL,NORMAL,1.0,True
normal_00696.png,NORMAL,NORMAL,1.0,True
normal_00701.png,NORMAL,NORMAL,1.0,True
normal_00702.png,NORMAL,NORMAL,1.0,True
normal_00711.png,NORMAL,NORMAL,1.0,True
normal_00712.png,NORMAL,NORMAL,1.0,True
normal_00713.png,NORMAL,NORMAL,1.0,True
normal_00715.png,NORMAL,NORMAL,1.0,True
normal_00716.png,NORMAL,NORMAL,1.0,True
normal_00717.png,NORMAL,NORMAL,1.0,True
normal_00718.png,NORMAL,NORMAL,1.0,True
normal_00719.png,NORMAL,NORMAL,1.0,True
normal_00720.png,NORMAL,NORMAL,1.0,True
normal_00726.png,NORMAL,NORMAL,1.0,True
normal_00727.png,NORMAL,NORMAL,1.0,True
normal_00729.png,NORMAL,NORMAL,1.0,True
normal_00737.png,NORMAL,NORMAL,1.0,True
normal_00738.png,NORMAL,NORMAL,1.0,True
normal_00740.png,NORMAL,NORMAL,1.0,True
normal_00743.png,NORMAL,NORMAL,1.0,True
normal_00751.png,NORMAL,NORMAL,1.0,True
normal_00752.png,NORMAL,NORMAL,1.0,True
normal_00753.png,NORMAL,NORMAL,1.0,True
normal_00757.png,NORMAL,NORMAL,1.0,True
normal_00758.png,NORMAL,NORMAL,1.0,True
normal_00762.png,NORMAL,NORMAL,1.0,True
normal_00763.png,NORMAL,NORMAL,1.0,True
normal_00765.png,NORMAL,NORMAL,1.0,True
normal_00768.png,NORMAL,NORMAL,1.0,True
normal_00771.png,NORMAL,NORMAL,1.0,True
normal_00773.png,NORMAL,NORMAL,1.0,True
normal_00775.png,NORMAL,NORMAL,1.0,True
normal_00784.png,NORMAL,NORMAL,1.0,True
normal_00787.png,NORMAL,NORMAL,1.0,True
normal_00790.png,NORMAL,NORMAL,1.0,True
normal_00791.png,NORMAL,NORMAL,1.0,True
normal_00792.png,NORMAL,NORMAL,1.0,True
normal_00793.png,NORMAL,NORMAL,1.0,True
normal_00794.png,NORMAL,NORMAL,1.0,True
normal_00797.png,NORMAL,NORMAL,1.0,True
normal_00799.png,NORMAL,NORMAL,1.0,True
normal_00801.png,NORMAL,NORMAL,1.0,True
normal_00805.png,NORMAL,NORMAL,1.0,True
normal_00806.png,NORMAL,NORMAL,1.0,True
normal_00807.png,NORMAL,NORMAL,1.0,True
normal_00812.png,NORMAL,NORMAL,1.0,True
normal_00813.png,NORMAL,NORMAL,1.0,True
normal_00815.png,NORMAL,NORMAL,1.0,True
normal_00816.png,NORMAL,NORMAL,1.0,True
normal_00829.png,NORMAL,NORMAL,1.0,True
normal_00830.png,NORMAL,NORMAL,1.0,True
normal_00831.png,NORMAL,NORMAL,1.0,True
normal_00832.png,NORMAL,NORMAL,1.0,True
normal_00835.png,NORMAL,NORMAL,1.0,True
normal_00838.png,NORMAL,NORMAL,1.0,True
normal_00839.png,NORMAL,NORMAL,1.0,True
normal_00842.png,NORMAL,NORMAL,1.0,True
normal_00843.png,NORMAL,NORMAL,1.0,True
normal_00844.png,NORMAL,NORMAL,1.0,True
normal_00846.png,NORMAL,NORMAL,1.0,True
normal_00847.png,NORMAL,NORMAL,1.0,True
normal_00848.png,NORMAL,NORMAL,1.0,True
normal_00849.png,NORMAL,NORMAL,1.0,True
normal_00852.png,NORMAL,NORMAL,1.0,True
normal_00853.png,NORMAL,NORMAL,1.0,True
normal_00858.png,NORMAL,NORMAL,1.0,True
normal_00859.png,NORMAL,NORMAL,1.0,True
normal_00863.png,NORMAL,NORMAL,1.0,True
normal_00864.png,NORMAL,NORMAL,1.0,True
normal_00868.png,NORMAL,NORMAL,1.0,True
normal_00869.png,NORMAL,NORMAL,1.0,True
normal_00871.png,NORMAL,NORMAL,1.0,True
normal_00872.png,NORMAL,NORMAL,1.0,True
normal_00873.png,NORMAL,NORMAL,1.0,True
normal_00874.png,NORMAL,NORMAL,1.0,True
normal_00876.png,NORMAL,NORMAL,1.0,True
normal_00884.png,NORMAL,NORMAL,1.0,True
normal_00890.png,NORMAL,NORMAL,1.0,True
normal_00892.png,NORMAL,NORMAL,1.0,True
normal_00895.png,NORMAL,NORMAL,1.0,True
normal_00897.png,NORMAL,NORMAL,1.0,True
normal_00900.png,NORMAL,NORMAL,1.0,True
normal_00903.png,NORMAL,NORMAL,1.0,True
normal_00906.png,NORMAL,NORMAL,1.0,True
normal_00911.png,NORMAL,NORMAL,1.0,True
normal_00914.png,NORMAL,NORMAL,1.0,True
normal_00915.png,NORMAL,NORMAL,1.0,True
normal_00916.png,NORMAL,NORMAL,1.0,True
normal_00924.png,NORMAL,NORMAL,1.0,True
normal_00925.png,NORMAL,NORMAL,1.0,True
normal_00932.png,NORMAL,NORMAL,1.0,True
normal_00934.png,NORMAL,NORMAL,1.0,True
normal_00935.png,NORMAL,NORMAL,1.0,True
normal_00936.png,NORMAL,NORMAL,1.0,True
normal_00942.png,NORMAL,NORMAL,1.0,True
normal_00945.png,NORMAL,NORMAL,1.0,True
normal_00948.png,NORMAL,NORMAL,1.0,True
normal_00951.png,NORMAL,NORMAL,1.0,True
normal_00953.png,NORMAL,NORMAL,1.0,True
normal_00955.png,NORMAL,NORMAL,1.0,True
normal_00956.png,NORMAL,NORMAL,1.0,True
normal_00960.png,NORMAL,NORMAL,1.0,True
normal_00961.png,NORMAL,NORMAL,1.0,True
normal_00962.png,NORMAL,NORMAL,1.0,True
normal_00964.png,NORMAL,NORMAL,1.0,True
normal_00971.png,NORMAL,NORMAL,1.0,True
normal_00973.png,NORMAL,NORMAL,1.0,True
normal_00974.png,NORMAL,NORMAL,1.0,True
normal_00975.png,NORMAL,NORMAL,1.0,True
normal_00976.png,NORMAL,NORMAL,1.0,True
normal_00979.png,NORMAL,NORMAL,1.0,True
normal_00980.png,NORMAL,NORMAL,1.0,True
normal_00981.png,NORMAL,NORMAL,1.0,True
normal_00984.png,NORMAL,NORMAL,1.0,True
normal_00985.png,NORMAL,NORMAL,1.0,True
normal_00986.png,NORMAL,NORMAL,1.0,True
normal_00989.png,NORMAL,NORMAL,1.0,True
normal_00993.png,NORMAL,NORMAL,1.0,True
normal_00995.png,NORMAL,NORMAL,1.0,True
normal_00996.png,NORMAL,NORMAL,1.0,True
normal_00997.png,NORMAL,NORMAL,1.0,True
normal_00998.png,NORMAL,NORMAL,1.0,True
normal_01000.png,NORMAL,NORMAL,1.0,True
normal_01004.png,NORMAL,NORMAL,1.0,True
normal_01005.png,NORMAL,NORMAL,1.0,True
normal_01008.png,NORMAL,NORMAL,1.0,True
normal_01010.png,NORMAL,NORMAL,1.0,True
normal_01013.png,NORMAL,NORMAL,1.0,True
normal_01014.png,NORMAL,NORMAL,1.0,True
normal_01015.png,NORMAL,NORMAL,1.0,True
normal_01016.png,NORMAL,NORMAL,1.0,True
normal_01017.png,NORMAL,NORMAL,1.0,True
normal_01020.png,NORMAL,NORMAL,1.0,True
normal_01022.png,NORMAL,NORMAL,1.0,True
normal_01025.png,NORMAL,NORMAL,1.0,True
normal_01027.png,NORMAL,NORMAL,1.0,True
normal_01028.png,NORMAL,NORMAL,1.0,True
normal_01029.png,NORMAL,NORMAL,1.0,True
normal_01030.png,NORMAL,NORMAL,1.0,True
normal_01032.png,NORMAL,NORMAL,1.0,True
normal_01037.png,NORMAL,NORMAL,1.0,True
normal_01038.png,NORMAL,NORMAL,1.0,True
normal_01041.png,NORMAL,NORMAL,1.0,True
normal_01042.png,NORMAL,NORMAL,1.0,True
normal_01045.png,NORMAL,NORMAL,1.0,True
normal_01049.png,NORMAL,NORMAL,1.0,True
normal_01052.png,NORMAL,NORMAL,1.0,True
normal_01054.png,NORMAL,NORMAL,1.0,True
normal_01057.png,NORMAL,NORMAL,1.0,True
normal_01060.png,NORMAL,NORMAL,1.0,True
normal_01061.png,NORMAL,NORMAL,1.0,True
normal_01065.png,NORMAL,NORMAL,1.0,True
normal_01067.png,NORMAL,NORMAL,1.0,True
normal_01069.png,NORMAL,NORMAL,1.0,True
normal_01070.png,NORMAL,NORMAL,1.0,True
normal_01071.png,NORMAL,NORMAL,1.0,True
normal_01073.png,NORMAL,NORMAL,1.0,True
normal_01074.png,NORMAL,NORMAL,1.0,True
normal_01076.png,NORMAL,NORMAL,1.0,True
normal_01078.png,NORMAL,NORMAL,1.0,True
normal_01079.png,NORMAL,NORMAL,1.0,True
normal_01082.png,NORMAL,NORMAL,0.9985,True
normal_01085.png,NORMAL,NORMAL,0.9989,True
normal_01086.png,NORMAL,NORMAL,1.0,True
normal_01097.png,NORMAL,NORMAL,1.0,True
normal_01100.png,NORMAL,NORMAL,0.9999,True
normal_01103.png,NORMAL,NORMAL,1.0,True
normal_01104.png,NORMAL,NORMAL,1.0,True
normal_01105.png,NORMAL,NORMAL,1.0,True
normal_01107.png,NORMAL,NORMAL,0.9997,True
normal_01115.png,NORMAL,NORMAL,1.0,True
normal_01116.png,NORMAL,NORMAL,1.0,True
normal_01119.png,NORMAL,NORMAL,1.0,True
normal_01123.png,NORMAL,NORMAL,1.0,True
normal_01124.png,NORMAL,NORMAL,1.0,True
normal_01127.png,NORMAL,NORMAL,0.9999,True
normal_01129.png,NORMAL,NORMAL,1.0,True
normal_01131.png,NORMAL,NORMAL,1.0,True
normal_01135.png,NORMAL,NORMAL,0.9988,True
normal_01139.png,NORMAL,NORMAL,1.0,True
normal_01140.png,NORMAL,NORMAL,1.0,True
normal_01143.png,NORMAL,NORMAL,0.9999,True
normal_01144.png,NORMAL,NORMAL,1.0,True
normal_01147.png,NORMAL,TUBERCULOSIS,0.6407,False
normal_01148.png,NORMAL,NORMAL,1.0,True
normal_01151.png,NORMAL,NORMAL,1.0,True
normal_01152.png,NORMAL,TUBERCULOSIS,0.8127,False
tb_00001.png,TUBERCULOSIS,TUBERCULOSIS,1.0,True
tb_00002.png,TUBERCULOSIS,TUBERCULOSIS,1.0,True
tb_00005.png,TUBERCULOSIS,TUBERCULOSIS,0.9999,True
tb_00006.png,TUBERCULOSIS,TUBERCULOSIS,0.9999,True
tb_00007.png,TUBERCULOSIS,TUBERCULOSIS,1.0,True
tb_00008.png,TUBERCULOSIS,TUBERCULOSIS,1.0,True
tb_00009.png,TUBERCULOSIS,TUBERCULOSIS,0.9994,True
tb_00010.png,TUBERCULOSIS,TUBERCULOSIS,1.0,True
tb_00011.png,TUBERCULOSIS,TUBERCULOSIS,1.0,True
tb_00012.png,TUBERCULOSIS,TUBERCULOSIS,0.9983,True
tb_00013.png,TUBERCULOSIS,TUBERCULOSIS,1.0,True
tb_00014.png,TUBERCULOSIS,TUBERCULOSIS,0.9882,True
tb_00015.png,TUBERCULOSIS,TUBERCULOSIS,0.9949,True
tb_00016.png,TUBERCULOSIS,TUBERCULOSIS,1.0,True
tb_00017.png,TUBERCULOSIS,TUBERCULOSIS,1.0,True
tb_00018.png,TUBERCULOSIS,TUBERCULOSIS,0.9966,True
tb_00020.png,TUBERCULOSIS,TUBERCULOSIS,1.0,True
tb_00021.png,TUBERCULOSIS,TUBERCULOSIS,1.0,True
tb_00022.png,TUBERCULOSIS,TUBERCULOSIS,1.0,True
tb_00023.png,TUBERCULOSIS,TUBERCULOSIS,1.0,True
tb_00024.png,TUBERCULOSIS,TUBERCULOSIS,1.0,True
tb_00025.png,TUBERCULOSIS,TUBERCULOSIS,1.0,True
tb_00026.png,TUBERCULOSIS,TUBERCULOSIS,1.0,True
tb_00027.png,TUBERCULOSIS,TUBERCULOSIS,1.0,True
tb_00028.png,TUBERCULOSIS,TUBERCULOSIS,1.0,True
tb_00029.png,TUBERCULOSIS,TUBERCULOSIS,1.0,True
tb_00030.png,TUBERCULOSIS,TUBERCULOSIS,1.0,True
tb_00032.png,TUBERCULOSIS,TUBERCULOSIS,1.0,True
tb_00033.png,TUBERCULOSIS,TUBERCULOSIS,1.0,True
tb_00034.png,TUBERCULOSIS,TUBERCULOSIS,0.9998,True
tb_00036.png,TUBERCULOSIS,TUBERCULOSIS,1.0,True
tb_00037.png,TUBERCULOSIS,TUBERCULOSIS,1.0,True
tb_00038.png,TUBERCULOSIS,TUBERCULOSIS,1.0,True
tb_00039.png,TUBERCULOSIS,TUBERCULOSIS,1.0,True
tb_00040.png,TUBERCULOSIS,TUBERCULOSIS,1.0,True
tb_00041.png,TUBERCULOSIS,TUBERCULOSIS,1.0,True
tb_00042.png,TUBERCULOSIS,TUBERCULOSIS,1.0,True
tb_00045.png,TUBERCULOSIS,TUBERCULOSIS,1.0,True
tb_00047.png,TUBERCULOSIS,TUBERCULOSIS,1.0,True
tb_00048.png,TUBERCULOSIS,TUBERCULOSIS,1.0,True
tb_00050.png,TUBERCULOSIS,TUBERCULOSIS,1.0,True
tb_00051.png,TUBERCULOSIS,TUBERCULOSIS,1.0,True
tb_00055.png,TUBERCULOSIS,TUBERCULOSIS,1.0,True
tb_00056.png,TUBERCULOSIS,TUBERCULOSIS,0.9999,True
tb_00057.png,TUBERCULOSIS,TUBERCULOSIS,0.9986,True
tb_00058.png,TUBERCULOSIS,TUBERCULOSIS,0.9999,True
tb_00059.png,TUBERCULOSIS,TUBERCULOSIS,1.0,True
tb_00060.png,TUBERCULOSIS,TUBERCULOSIS,1.0,True
tb_00063.png,TUBERCULOSIS,TUBERCULOSIS,1.0,True
tb_00064.png,TUBERCULOSIS,TUBERCULOSIS,1.0,True
tb_00065.png,TUBERCULOSIS,TUBERCULOSIS,1.0,True
tb_00066.png,TUBERCULOSIS,TUBERCULOSIS,1.0,True
tb_00067.png,TUBERCULOSIS,TUBERCULOSIS,1.0,True
tb_00068.png,TUBERCULOSIS,TUBERCULOSIS,1.0,True
tb_00069.png,TUBERCULOSIS,TUBERCULOSIS,1.0,True
tb_00070.png,TUBERCULOSIS,TUBERCULOSIS,0.9993,True
